Timestamp,PM2.5_Ref,PM2.5_LCS,RH,Temp
23/06/21 17:00,64.495,52.64933333,30.93333333,40.68518519
06/11/21 16:00,37.7725,64.05233333,32.5,28.25925926
16/12/21 5:00,64.455,143.9283333,82.13333333,9.444444444
03/01/21 23:00,64.54,169.015,75.86666667,16.59259259
19/04/21 14:00,9.61,15.458,13.76666667,37.98148148
11/11/21 16:00,31.825,69.75433333,39.5,28.37037037
15/03/21 2:00,16.2875,71.25333333,54.3,20.74074074
10/04/21 0:00,35.565,41.669,23.63333333,23.5
15/05/21 21:00,49.615,95.96333333,44.63333333,29.14814815
13/11/20 11:00,74.775,134.995,24.3,33.7962963
12/04/21 13:00,40.1375,19.49533333,12.96666667,38.31481481
26/06/21 15:00,24.1375,30.958,36.83333333,36.42592593
04/04/21 5:00,62.66333333,115.1466667,41.16666667,16.38888889
31/12/21 19:00,57.0575,263.5116667,74.83333333,13.98148148
24/05/21 4:00,28.14,60.42833333,47.63333333,24.38888889
13/03/21 7:00,8.35,60.44633333,60.4,18.11111111
14/11/21 1:00,49.3275,94.59033333,80.5,15.90740741
02/02/21 4:00,65.5875,177.1,73.7,9.592592592
28/09/21 8:00,16.1225,37.17033333,57.33333333,35.62962963
24/04/21 12:00,12.1575,28.02666667,19.73333333,35.72222222
05/11/20 19:00,80.32,119.5326667,49.46666667,19.96296296
28/04/21 7:00,50.55,51.54633333,38.56666667,31.7962963
04/03/21 6:00,44.6725,90.24166667,60.83333333,14.90740741
23/02/21 13:00,97.005,137.717,31.63333333,32.74074074
25/12/20 21:00,68.6825,236.5093333,73.16666667,10.85185185
13/07/21 10:00,15.1,14.69571429,60.85714286,33.80952381
07/11/21 12:00,39.05,52.43033333,27.3,32.96296296
08/06/21 7:00,87.65,74.649,48.0,35.5
03/06/21 2:00,24.8575,38.30366667,48.33333333,28.31481481
26/06/21 11:00,15.9875,33.06586207,30.68965517,39.48275862
04/05/21 1:00,47.255,48.52166667,35.23333333,30.64814815
30/04/21 3:00,45.455,39.166,42.03333333,25.07407407
21/12/21 3:00,59.605,113.365,75.21428571,11.76587302
30/03/21 22:00,55.45666667,47.08933333,41.53333333,26.66666667
09/11/20 10:00,64.14666667,103.566,26.83333333,31.38888889
21/06/21 8:00,16.5975,24.22433333,49.56666667,35.14814815
09/12/21 0:00,63.84,135.267,83.2,14.37037037
19/12/20 7:00,52.9125,190.2386667,73.4,8.351851852
31/12/21 11:00,65.225,173.6256667,29.7,27.83333333
19/12/21 7:00,53.7225,231.113,82.8,7.0
18/04/21 18:00,16.22333333,27.545,25.5,33.05555556
22/11/20 16:00,38.035,95.446,32.06666667,21.66666667
01/03/21 4:00,33.62,65.763,66.13333333,14.24074074
14/12/21 22:00,104.7275,305.7123333,81.53333333,13.14814815
20/11/20 17:00,36.015,74.94666667,42.0,20.7962963
21/01/21 10:00,60.28,189.1933333,61.73333333,16.24074074
06/03/21 19:00,26.7775,68.33,39.56666667,25.64814815
27/12/21 18:00,37.31,136.9516667,67.56666667,16.53703704
15/01/21 6:00,86.15,240.9173333,75.9,10.55555556
27/04/21 15:00,32.705,21.14033333,12.06666667,41.83333333
11/03/21 12:00,9.885,42.929,17.33333333,37.81481481
27/05/21 8:00,37.7675,48.29533333,26.5,37.03703704
17/02/21 16:00,45.84333333,68.26866667,32.16666667,27.38888889
28/05/21 10:00,16.2225,29.47933333,41.0,36.35185185
08/11/20 13:00,63.5275,104.5293333,22.46666667,33.87037037
24/05/21 17:00,29.5675,26.888,18.6,37.09259259
20/03/21 6:00,19.6225,81.139,59.6,18.11111111
05/10/21 23:00,19.51,58.339,82.26666667,28.85185185
23/06/21 7:00,24.585,47.616,42.9,36.46296296
15/06/21 19:00,27.395,42.99533333,51.56666667,30.92592593
27/12/21 21:00,70.28,218.4666667,82.56666667,13.16666667
13/06/21 20:00,9.81,34.64566667,65.33333333,30.11111111
01/04/21 16:00,36.975,13.33866667,13.6,30.87037037
27/04/21 8:00,51.425,49.66357143,24.32142857,35.69444444
11/03/21 11:00,11.57,43.63633333,17.1,37.11111111
21/09/21 11:00,10.8575,22.64866667,98.93333333,27.57407407
28/12/21 21:00,73.6675,267.962,80.8,13.31481481
07/02/21 2:00,33.9875,75.20466667,64.2,13.87037037
09/07/21 10:00,20.31,38.49066667,42.53333333,37.77777778
28/10/20 2:00,68.76,113.6433333,63.63333333,17.18518518
11/04/21 4:00,40.72,50.67266667,37.86666667,19.81481481
22/05/21 8:00,20.68,33.713,43.0,33.25925926
14/05/21 21:00,21.0175,57.51466667,42.16666667,27.96296296
21/12/21 5:00,51.585,111.6093333,79.36666667,10.44444445
21/11/20 21:00,51.22,162.9573333,60.93333333,13.68518518
11/07/21 11:00,16.61,36.486,46.7,37.85185185
27/09/21 1:00,21.86,51.19366667,91.03333333,28.94444445
01/06/21 18:00,11.355,28.73466667,46.1,33.31481481
15/07/21 9:00,19.72,36.09366667,44.43333333,37.87037037
17/10/20 11:00,70.92,112.2356,29.24,37.95555556
20/04/21 1:00,26.2875,46.413,34.1,21.85185185
02/07/21 5:00,64.5275,41.65066667,56.26666667,31.7962963
06/06/21 19:00,36.7825,30.13066667,36.33333333,34.31481481
03/04/21 14:00,24.38666667,30.75733333,10.63333333,34.77777778
17/06/21 21:00,27.68,62.71566667,64.6,31.66666667
16/01/21 22:00,39.9875,152.4356667,77.33333333,12.24074074
16/10/21 15:00,47.795,61.23428571,30.85714286,39.18650793
21/09/21 22:00,20.385,55.58766667,97.4,30.0
19/02/21 5:00,65.675,200.2036667,75.8,13.88888889
09/12/21 2:00,43.9,111.0026667,83.53333333,13.83333333
18/03/21 12:00,35.6925,34.87733333,17.6,37.07407408
25/11/20 1:00,81.0825,129.0996667,66.3,16.77777778
04/07/21 4:00,30.4875,49.12333333,70.9,30.01851852
26/03/21 9:00,34.65,42.86689655,33.55172414,29.42528736
04/05/21 16:00,67.69666667,56.42966667,28.43333333,35.46296296
22/11/20 9:00,48.72,182.411,43.16666667,21.96296296
22/05/21 7:00,24.5075,36.065,49.76666667,30.90740741
25/04/21 19:00,24.8625,36.4456,23.48,30.26666667
22/05/21 14:00,14.92666667,25.83033333,20.53333333,40.09259259
08/06/21 9:00,86.02,86.123,39.0,38.96296296
09/10/21 14:00,38.935,45.70866667,40.16666667,37.42592593
13/12/21 9:00,27.635,69.85066667,50.96666667,22.40740741
21/07/21 22:00,16.71,39.51333333,72.1,31.64814815
23/12/21 6:00,40.6125,78.17966667,72.3,13.29629629
28/05/21 16:00,41.39,39.696,27.16666667,41.94444444
24/06/21 9:00,50.035,42.23266667,42.83333333,35.2037037
13/07/21 16:00,13.24,25.69166667,57.86666667,33.90740741
07/07/21 5:00,106.17,95.03666667,62.3,32.77777778
